km_cluster,crop_code,median_yield_kg_per_ha,avg_yield_kg_per_ha,n_obs,crop_pop_median,relative_yield_index
8,SOYABEAN,2730.5928955078125,14124.995566772692,594,2900.19482421875,0.9415205050037889
8,SUGAR CANE,1057.4163818359375,19926.048109266492,9,2170.90625,0.48708523541075877
8,SUNFLOWER,3663.40380859375,19397.331129186292,17,1980.9323120117188,1.8493331581195784
8,SWEET POTATO,3816.0457763671875,31144.352381407964,188,4579.25537109375,0.8333332533616113
8,Sesame,103.38431549072266,1938.2236285739475,18,555.6162719726562,0.18607143222006023
8,TEA,3052.8369140625,62237.164642333984,3,1068.4927978515625,2.8571431835580863
8,THERERE/OKRA,559.2796630859375,17534.91015294393,15,1114.9879150390625,0.5016015470143851
8,TOBACCO,2855.5556640625,15467.743166097005,90,3968.687744140625,0.7195213753660629
8,TOMATO,1953.8155517578125,17348.780060617548,19,3847.7955322265625,0.5077753054687963
8,WHEAT,0.0,2930.723046875,10,0.0,
9,BANANA,3252.492431640625,10054.466890456828,47,3443.599853515625,0.9445035921697187
9,BEANS,2363.083251953125,17314.645386253702,590,3261.956298828125,0.724437434309612
9,CABBAGE,2423.6307373046875,33563.74344444275,4,8989.87109375,0.26959571633787505
9,CASSAVA,1903.782958984375,14756.555631351663,476,3831.92041015625,0.49682215578865496
9,COCOA,122.11347198486328,11635.154591151646,7,122.11347198486328,1.0
9,COFFEE,8762.156982421875,22157.931117466516,14,5220.3505859375,1.6784614056429923
9,COTTON,1587.4751586914062,6199.959099955554,32,992.1719360351562,1.600000061516713
9,COW PEAS (KHOBWE),542.7265625,6282.6962266190685,193,1221.1346435546875,0.44444448887318333
9,Chillies,3816.045654296875,3816.045654296875,1,49954.605678710934,0.0763902667722018
9,Cucumber,308.5959777832031,9148.264271129261,11,186.90838623046875,1.6510547440214192
9,Eggplant,352.77227783203125,1135.2029825846355,3,9692.7568359375,0.03639545320316606
9,FINGER MILLET(MAWERE),732.6807861328125,5031.947984126577,57,2165.478759765625,0.3383458659331816
9,GREEN PEA (NSAWAWA),168.74554061889648,1546.0567888259889,10,869.8141479492188,0.1940018347790178
9,GROUND BEAN(NZAMA),2136.985595703125,7373.557026572849,69,2442.269287109375,0.8749999875044172
9,GROUNDNUT/PEANUTS,1597.479736328125,13743.09595455802,1358,2442.269287109375,0.6540964768954175
9,IRISH [MALAWI] POTATO,3295.2320556640625,30730.12641434383,80,7113.109375,0.4632618285395144
9,MAIZE,1831.701904296875,12537.38230065892,3089,3052.836669921875,0.5999999680113086
9,MANGO,1608.8448486328125,1608.8448486328125,1,1567.631591796875,1.0262901417983656
9,NKHWANI,1372.6571044921875,17012.07103158282,308,1602.7392578125,0.856444426503697
9,ONION,7494.7138671875,8531.470611572266,7,7494.7138671875,1.0
9,"OTHER, PERMANENT CROP (SPECIFY)",1215.1099243164062,6918.5889004298615,14,897.7661437988281,1.3534815638900821
9,"OTHER, TEMPORARY CROP (SPECIFY)",634.9900512695312,6313.547693824768,45,1623.1322021484375,0.39121277393735093
9,PAPRIKA,2532.9385986328125,14166.770068359376,10,1433.0162963867188,1.767557427657658
9,PEARL MILLET(MCHEWERE),381.6045837402344,2968.572143868555,79,1113.1102294921875,0.3428273082301349
9,PIGEONPEA(NANDOLO),1017.6122436523438,8941.464184398103,695,2442.269287109375,0.4166666833274437
9,PINEAPPLE,4204.169921875,4204.169921875,2,1224.1875,3.434253267473324
9,RICE,1864.8558349609375,28368.91554970189,354,4884.53857421875,0.3817875131141142
9,SORGHUM,488.4538879394531,3918.9509100577643,241,1397.6207885742188,0.34948956965483374
9,SOYABEAN,2602.543212890625,14010.979263667236,1088,2900.19482421875,0.8973684082039882
9,SUGAR CANE,1841.6236572265625,20440.806990403395,39,2170.90625,0.8483202152218975
9,SUNFLOWER,2489.9423828125,7986.969196499802,127,1980.9323120117188,1.2569548024000177
9,SWEET POTATO,1850.392822265625,14792.653718611258,474,4579.25537109375,0.40408159674739014
9,Sesame,473.18968200683594,5878.419886762021,102,555.6162719726562,0.8516483513465625
9,TANAPOSI,13432.4814453125,13432.4814453125,1,3663.40380859375,3.6666668888103686
9,TEA,915.8509521484375,890.4106826782227,3,1068.4927978515625,0.8571428408220957
9,THERERE/OKRA,152.64183044433594,9354.381847713305,23,1114.9879150390625,0.1368999864352685
9,TOBACCO,2700.0645751953125,11160.036417833133,444,3968.687744140625,0.6803419037392626
9,TOMATO,1750.2930297851562,10332.340839573315,56,3847.7955322265625,0.45488202663729715
9,WHEAT,0.0,174.44782366071428,7,0.0,
9,Yams,43.63182067871094,43.63182067871094,1,1277.306884765625,0.034159230799665666
10,BANANA,3419.177001953125,30527.297526411596,11,3443.599853515625,0.9929077556622712
10,BEANS,3052.8369140625,42688.82706848921,452,3261.956298828125,0.9358914204826251
10,CABBAGE,2147.7340087890625,80784.08109537761,6,8989.87109375,0.23890598501264662
10,CASSAVA,3313.4632568359375,24941.295970733925,432,3831.92041015625,0.8647004379458988
10,COFFEE,12023.291015625,12023.291015625,1,5220.3505859375,2.3031577702871444
10,COTTON,2482.637451171875,3347.1722412109375,28,992.1719360351562,2.502225028751374
10,COW PEAS (KHOBWE),1465.361572265625,10963.668087835142,169,1221.1346435546875,1.2
10,Chickpea,46044.40721435548,46044.40721435548,2,964.6964111328125,47.729427292350955
10,Cucumber,3583.6639404296875,5622.517028808594,12,186.90838623046875,19.173371579008897
10,Eggplant,488.4538879394531,685.5287577311198,6,9692.7568359375,0.05039370080227634
10,FINGER MILLET(MAWERE),2019.960205078125,13779.354850603186,46,2165.478759765625,0.9328007471644516
10,GREEN PEA (NSAWAWA),3358.120361328125,20391.764982737026,13,869.8141479492188,3.8607332028866677
10,GROUND BEAN(NZAMA),5342.4638671875,8914.885637225527,33,2442.269287109375,2.1874999187787116
10,GROUNDNUT/PEANUTS,2442.269287109375,16636.44679590727,1389,2442.269287109375,1.0
10,IRISH [MALAWI] POTATO,8547.9423828125,29069.691182572646,111,7113.109375,1.2017167081467097
10,MAIZE,3419.177001953125,20934.349570863462,5963,3052.836669921875,1.1199999776079161
10,NKHWANI,1850.5048828125,16905.529367531835,160,1602.7392578125,1.1545888539213565
10,ONION,10799.71533203125,38170.42222595215,16,7494.7138671875,1.4409776708505617
10,"OTHER, PERMANENT CROP (SPECIFY)",341.71419525146484,341.71419525146484,2,897.7661437988281,0.3806271795966014
10,"OTHER, TEMPORARY CROP (SPECIFY)",7673.24755859375,116388.20859103733,18,1623.1322021484375,4.727432274732247
10,PAPRIKA,610.5673217773438,3404.8154907226562,7,1433.0162963867188,0.42607144337217917
10,PEARL MILLET(MCHEWERE),1445.8233642578125,6013.470276320276,121,1113.1102294921875,1.298904031200407
10,PIGEONPEA(NANDOLO),2544.031005859375,18780.857846087685,737,2442.269287109375,1.041666870761186
10,PINEAPPLE,0.0,21882.298102678575,7,1224.1875,0.0
10,RICE,7342.487060546875,47756.70029460808,544,4884.53857421875,1.5032099652772746
10,SORGHUM,915.8509521484375,7194.762496097752,305,1397.6207885742188,0.6552928803261018
10,SOYABEAN,2900.19482421875,17890.692594909822,1232,2900.19482421875,1.0
10,SUGAR CANE,1272.0155029296875,7673.025790744357,9,2170.90625,0.585937556230117
10,SUNFLOWER,1831.701904296875,17042.948482108113,64,1980.9323120117188,0.9246665790597892
10,SWEET POTATO,5999.434814453125,26909.835585639226,398,4579.25537109375,1.3101332702089874
10,Sesame,311.38934326171875,5878.166152437212,80,555.6162719726562,0.5604395676825017
10,TANAPOSI,3256.359375,43572.77982439314,7,3663.40380859375,0.8888890073655299
10,TEA,335.8120422363281,4394.389414469401,6,1068.4927978515625,0.31428573305458996
10,THERERE/OKRA,5558.6435546875,223184.37897198016,13,1114.9879150390625,4.985384576560866
10,TOBACCO,4379.681640625,23974.00062613057,302,3968.687744140625,1.1035591417065167
10,TOMATO,3498.20751953125,17326.491640159064,56,3847.7955322265625,0.9091458967173809
10,WHEAT,0.0,0.0,3,0.0,
10,Yams,252232.6040625,252232.6040625,1,1277.306884765625,197.4722027030979
