HHID,plotid,gardenid,crop_code,plotareaHA,harvest_Qua_per_crop,km_cluster,yield_kg_per_ha
6EB2272EAD56483FBEF4B6AE936D72DF,1,2,RICE,0.101175,7435.4453,2,73490.9296875
6EB2272EAD56483FBEF4B6AE936D72DF,2,1,RICE,0.04047,18588.613,2,459318.34375
6EB3288AFFD04BF5988127F549962F75,1,1,MAIZE,0.4047,185.32245,0,457.92547607421875
6EB3288AFFD04BF5988127F549962F75,1,1,MAIZE,0.4047,185.32245,0,457.92547607421875
6EB3AAAD2D214BC9A7CD6FF91B2E0601,2,2,SORGHUM,0.08094,1284.9023,0,15874.7509765625
6EB3AAAD2D214BC9A7CD6FF91B2E0601,2,2,PIGEONPEA(NANDOLO),0.303525,329.46216,0,1085.453125
6EB3AAAD2D214BC9A7CD6FF91B2E0601,3,2,SORGHUM,0.04047,617.7415,0,15264.18359375
6EB3AAAD2D214BC9A7CD6FF91B2E0601,1,1,MAIZE,0.303525,988.3865,0,3256.359375
6EB3AAAD2D214BC9A7CD6FF91B2E0601,1,2,TOBACCO,0.08094,3706.4492,0,45792.55078125
6EB3FE49D9554C709851951F9C79340D,1,1,MAIZE,0.4047,1853.2246,0,4579.25537109375
6EB3FE49D9554C709851951F9C79340D,2,1,SOYABEAN,0.8094,1544.3538,0,1908.0228271484375
6EB455349989480190D08950D00BD029,2,1,MAIZE,0.101175,894.3662,0,8839.7939453125
6EB455349989480190D08950D00BD029,1,1,MAIZE,0.20235,3459.3525,0,17095.884765625
6EB455349989480190D08950D00BD029,1,2,SWEET POTATO,0.60705,1153.1176,0,1899.54296875
6EB4630121BA4F9AA244C8AED834192A,1,1,PIGEONPEA(NANDOLO),0.8094,2.470966,1,3.0528366565704346
6EB4630121BA4F9AA244C8AED834192A,1,1,COW PEAS (KHOBWE),0.8094,339.75784,1,419.7650451660156
6EB4630121BA4F9AA244C8AED834192A,1,1,GROUNDNUT/PEANUTS,0.101175,2718.0627,1,26864.962890625
6EB4630121BA4F9AA244C8AED834192A,1,2,MAIZE,0.8094,0.0,1,0.0
6EB4630121BA4F9AA244C8AED834192A,1,1,PIGEONPEA(NANDOLO),0.8094,6.1774154,1,7.632091999053955
6EB5C9B8AEBF49398600309C05B3CE90,1,1,MAIZE,0.4047,247.0966,5,610.5673217773438
6EB5C9B8AEBF49398600309C05B3CE90,2,1,ONION,0.20235,4447.739,5,21980.423828125
6EB78A0B7BE14716A2BACC72643A91A1,1,2,MAIZE,0.04047,22587.479,2,558128.9375
6EB78A0B7BE14716A2BACC72643A91A1,1,1,PIGEONPEA(NANDOLO),0.8094,1129.3739,2,1395.322265625
6EB78A0B7BE14716A2BACC72643A91A1,1,2,MAIZE,0.8094,102.54356,2,126.69082641601562
6EB7C20117FD4C9EB751F9AFEA16BAFE,3,1,SOYABEAN,0.4047,247.0966,1,610.5673217773438
6EB7C20117FD4C9EB751F9AFEA16BAFE,1,1,MAIZE,0.8094,123.5483,1,152.64183044433594
6EB7C20117FD4C9EB751F9AFEA16BAFE,1,1,MAIZE,0.8094,123.5483,1,152.64183044433594
6EB7C20117FD4C9EB751F9AFEA16BAFE,2,1,GROUNDNUT/PEANUTS,0.4047,1208.0553,1,2985.063720703125
6EBB939F24494518843D52C70F525969,1,1,MAIZE,0.04047,111818.74,5,763209.1875
6EBB939F24494518843D52C70F525969,1,2,GROUNDNUT/PEANUTS,0.052898336,85547.2,5,679176.8125
6EBB939F24494518843D52C70F525969,3,1,MAIZE,0.052898336,85547.2,5,763209.1875
6EBB939F24494518843D52C70F525969,3,1,MAIZE,0.041999765,107745.95,5,763209.1875
6EBB939F24494518843D52C70F525969,2,1,MAIZE,0.04047,111818.74,5,763209.1875
6EBB939F24494518843D52C70F525969,2,1,MAIZE,0.052898336,85547.2,5,763209.1875
6EBB939F24494518843D52C70F525969,7,1,MAIZE,0.04047,311.34174,5,7693.14892578125
6EBB939F24494518843D52C70F525969,5,1,MAIZE,0.041999765,300.00168,5,7142.93701171875
6EBB939F24494518843D52C70F525969,6,1,MAIZE,0.04047,311.34174,5,7693.14892578125
6EBB939F24494518843D52C70F525969,4,1,MAIZE,0.041999765,300.00168,5,7142.93701171875
6EBCB3D74079472FBB87DF291B687C06,1,3,RICE,0.4047,20278.488,1,50107.45703125
6EBCB3D74079472FBB87DF291B687C06,1,3,RICE,0.4047,20278.488,1,50107.45703125
6EBCB3D74079472FBB87DF291B687C06,1,1,RICE,0.8094,10139.244,1,12526.8642578125
6EBCB3D74079472FBB87DF291B687C06,1,3,RICE,0.4047,20278.488,1,50107.45703125
6EBCB3D74079472FBB87DF291B687C06,1,4,RICE,0.8094,10139.244,1,12526.8642578125
6EBCB3D74079472FBB87DF291B687C06,1,2,RICE,0.8094,10139.244,1,12526.8642578125
6EBCB3D74079472FBB87DF291B687C06,1,3,RICE,0.4047,20278.488,1,50107.45703125
6EBCB3D74079472FBB87DF291B687C06,1,3,RICE,0.4047,20278.488,1,50107.45703125
6EBCB45E811F444FA2139D57D9A3227C,2,2,MAIZE,0.20235,123.5483,0,610.5673217773438
6EBCB45E811F444FA2139D57D9A3227C,1,2,MAIZE,0.04047,617.7415,0,15264.18359375
6EBCB45E811F444FA2139D57D9A3227C,1,2,MAIZE,0.20235,1729.6763,0,8547.9423828125
6EBCB45E811F444FA2139D57D9A3227C,1,1,PIGEONPEA(NANDOLO),0.04047,8648.382,0,213698.578125
6EBDB599045F4DD8833153D70C1730BA,1,2,MAIZE,0.60705,1599.7035,2,2635.208740234375
6EBDB599045F4DD8833153D70C1730BA,1,3,MAIZE,0.4047,2399.5552,2,5929.21923828125
6EBDB599045F4DD8833153D70C1730BA,1,1,MAIZE,0.60705,1599.7035,2,2635.208740234375
6EBECE41AF5B48909F12307159F53E41,2,1,MAIZE,0.20235,402.14972,2,1987.3966064453125
6EBECE41AF5B48909F12307159F53E41,1,1,PIGEONPEA(NANDOLO),0.20235,1588.1975,2,7848.76416015625
6EBECE41AF5B48909F12307159F53E41,2,1,GROUNDNUT/PEANUTS,0.20235,1188.2104,2,5872.0556640625
6EC3D05A973B44A99C206B6CED22ED20,1,1,SOYABEAN,0.4047,0.0,5,0.0
6EC3D05A973B44A99C206B6CED22ED20,1,1,BEANS,0.20235,278.169,5,1374.6923828125
6EC3D05A973B44A99C206B6CED22ED20,1,2,MAIZE,0.4047,1235.483,5,3052.836669921875
6EC3D05A973B44A99C206B6CED22ED20,2,1,NKHWANI,0.101175,0.0,5,0.0
6EC3D05A973B44A99C206B6CED22ED20,1,1,GROUNDNUT/PEANUTS,0.4047,47.464787,5,117.28387451171875
6EC4DE01D5594D85AED8894F04D882E4,1,2,MAIZE,0.4047,1482.5796,5,3663.40380859375
6EC4DE01D5594D85AED8894F04D882E4,1,1,PIGEONPEA(NANDOLO),0.101175,5930.3184,5,58614.4609375
6EC4DE01D5594D85AED8894F04D882E4,2,2,MAIZE,0.101175,0.0,5,0.0
6EC4DE01D5594D85AED8894F04D882E4,2,2,MAIZE,0.4047,0.0,5,0.0
6EC6935A3C1E4832BDEF9F38429CDBCB,1,1,MAIZE,0.4047,0.0,0,0.0
6EC6935A3C1E4832BDEF9F38429CDBCB,3,1,SOYABEAN,0.20235,6938.4727,0,34289.4609375
6EC6935A3C1E4832BDEF9F38429CDBCB,2,1,MAIZE,0.60705,2312.8242,0,3809.940185546875
6EC6935A3C1E4832BDEF9F38429CDBCB,1,1,MAIZE,0.4047,3469.2363,0,8572.365234375
6EC78F9A86F44EB2AAEB9382F25C1F25,1,1,GROUNDNUT/PEANUTS,0.4047,1685.1989,4,4164.0693359375
6EC78F9A86F44EB2AAEB9382F25C1F25,1,2,MAIZE,0.4047,302.01382,4,746.2659301757812
6EC9426AE7864DA39D891C0981ABE859,1,1,MAIZE,0.4047,494.1932,6,1221.1346435546875
6EC9426AE7864DA39D891C0981ABE859,1,1,MAIZE,0.4047,494.1932,6,1221.1346435546875
6EC9426AE7864DA39D891C0981ABE859,1,1,MAIZE,0.4047,494.1932,6,1221.1346435546875
6ECC1F4634AD42F5BE29E0A7C43B4E21,8,1,TOBACCO,0.04047,4941.932,0,122113.46875
6ECC1F4634AD42F5BE29E0A7C43B4E21,6,1,TOBACCO,0.101175,1976.7728,0,19538.154296875
6ECC1F4634AD42F5BE29E0A7C43B4E21,3,1,TOBACCO,0.04047,56280.945,0,767252.6443750027
6ECC1F4634AD42F5BE29E0A7C43B4E21,7,1,TOBACCO,0.04047,4941.932,0,122113.46875
6ECC1F4634AD42F5BE29E0A7C43B4E21,4,1,TOBACCO,0.04047,56280.945,0,767252.6443750027
6ECC1F4634AD42F5BE29E0A7C43B4E21,2,1,TOBACCO,0.101175,22512.379,0,222509.296875
6ECC1F4634AD42F5BE29E0A7C43B4E21,1,1,MAIZE,0.101175,22512.379,0,222509.296875
6ECC1F4634AD42F5BE29E0A7C43B4E21,5,1,TOBACCO,0.101175,1976.7728,0,19538.154296875
6ECD00767BC946AB8E2AC0DEECF59584,2,1,TOBACCO,0.60705,4941.932,1,8140.89794921875
6ECD00767BC946AB8E2AC0DEECF59584,1,3,GROUND BEAN(NZAMA),0.8094,3706.4492,1,4579.25537109375
6ECD00767BC946AB8E2AC0DEECF59584,1,4,SOYABEAN,0.4047,0.0,1,0.0
6ECD00767BC946AB8E2AC0DEECF59584,1,2,MAIZE,0.4047,247.0966,1,610.5673217773438
6ECD00767BC946AB8E2AC0DEECF59584,1,2,MAIZE,0.4047,247.0966,1,610.5673217773438
6ECD00767BC946AB8E2AC0DEECF59584,2,2,MAIZE,0.4047,0.0,1,0.0
6ECF38FF708A4A78A770A12222B37770,1,1,TOMATO,0.4047,741.2898,6,1831.701904296875
6ECF38FF708A4A78A770A12222B37770,2,1,MAIZE,0.20235,0.0,6,0.0
6ED6C0EB93544AA5A9014363C9AA98B6,1,1,PIGEONPEA(NANDOLO),0.4047,1606.1279,0,3968.687744140625
6ED6C0EB93544AA5A9014363C9AA98B6,2,1,PEARL MILLET(MCHEWERE),0.08094,3706.4492,0,45792.55078125
6ED6C0EB93544AA5A9014363C9AA98B6,4,2,MAIZE,0.12141,151.14076,0,1244.8790283203125
6ED6C0EB93544AA5A9014363C9AA98B6,1,1,PEARL MILLET(MCHEWERE),0.4047,741.2898,0,1831.701904296875
6ED6C0EB93544AA5A9014363C9AA98B6,1,1,PEARL MILLET(MCHEWERE),0.4047,494.1932,0,1221.1346435546875
6ED6C0EB93544AA5A9014363C9AA98B6,1,1,SORGHUM,0.4047,1606.1279,0,3968.687744140625
6ED6C0EB93544AA5A9014363C9AA98B6,3,1,PEARL MILLET(MCHEWERE),0.20235,988.3864,0,4884.53857421875
6ED79FBA64194C299B1A9753E9BD55EA,1,2,COW PEAS (KHOBWE),0.4047,82.92563,6,204.9064178466797
6ED79FBA64194C299B1A9753E9BD55EA,1,1,MAIZE,0.4047,988.3864,6,2442.269287109375
6ED79FBA64194C299B1A9753E9BD55EA,1,2,PIGEONPEA(NANDOLO),0.4047,74.12898,6,183.17019653320312
6ED79FBA64194C299B1A9753E9BD55EA,1,2,NKHWANI,0.04047,0.0,6,0.0
6ED79FBA64194C299B1A9753E9BD55EA,2,2,BANANA,0.101175,741.2898,6,7326.8076171875
6EDD1F7755EC4E42BB5F2C4B59097F0B,1,1,SOYABEAN,0.4047,4818.384,6,11906.0625
6EDD1F7755EC4E42BB5F2C4B59097F0B,2,1,MAIZE,0.20235,0.0,6,0.0
6EE1F2AF62C04E9C95A229E5347B6352,2,4,TOMATO,0.20235,1195.1709,5,5906.45361328125
6EE1F2AF62C04E9C95A229E5347B6352,1,3,SWEET POTATO,0.4047,1221.5469,5,3018.40087890625
6EE1F2AF62C04E9C95A229E5347B6352,1,2,MAIZE,0.20235,2443.0938,5,12073.603515625
6EE1F2AF62C04E9C95A229E5347B6352,1,1,CASSAVA,0.20235,2443.0938,5,12073.603515625
6EE1F2AF62C04E9C95A229E5347B6352,1,4,TOMATO,0.20235,2067.7043,5,10218.455078125
6EE1F2AF62C04E9C95A229E5347B6352,2,4,TOMATO,0.20235,339.31305,5,1676.862060546875
6EE354F4AE434B6EB84921D08A17A68F,1,1,MAIZE,0.4047,988.3864,5,2442.269287109375
6EE354F4AE434B6EB84921D08A17A68F,1,1,MAIZE,0.4047,988.3864,5,2442.269287109375
6EE354F4AE434B6EB84921D08A17A68F,2,1,GROUNDNUT/PEANUTS,0.04047,1216.9508,5,30070.44140625
6EE354F4AE434B6EB84921D08A17A68F,1,1,MAIZE,0.4047,988.3864,5,2442.269287109375
6EE51D2AB7354A8489E11AB197053F25,1,1,MAIZE,0.8094,1729.6763,5,2136.985595703125
6EE51D2AB7354A8489E11AB197053F25,1,1,MAIZE,0.8094,1729.6763,5,2136.985595703125
6EEA014D6E344530A85A4BA96BAFDB92,2,1,PIGEONPEA(NANDOLO),0.08094,1558.8555,0,19259.39453125
6EEA014D6E344530A85A4BA96BAFDB92,1,1,MAIZE,0.32376,1853.2246,0,5724.06884765625
6EEF262BF6CF47BAA9ADCF26BD76CBE8,1,1,MAIZE,0.4047,1047.0966,6,2587.340087890625
6EEF262BF6CF47BAA9ADCF26BD76CBE8,1,1,MAIZE,0.4047,1047.0966,6,2587.340087890625
6EF0440971894324AABBB63CB13A9510,1,3,MAIZE,0.20235,7165.802,6,35412.90625
6EF0440971894324AABBB63CB13A9510,1,2,BEANS,0.20235,7165.802,6,35412.90625
6EF0440971894324AABBB63CB13A9510,1,2,BEANS,0.20235,74.12898,6,366.34039306640625
6EF0440971894324AABBB63CB13A9510,1,1,BEANS,0.08094,17914.504,6,221330.65625
6EF0B0122D8A4030A3A6318E584FD72D,2,1,"OTHER, TEMPORARY CROP (SPECIFY)",0.20235,247.0966,1,1221.1346435546875
6EF0B0122D8A4030A3A6318E584FD72D,3,1,COW PEAS (KHOBWE),0.20235,0.0,1,0.0
6EF0B0122D8A4030A3A6318E584FD72D,1,1,COW PEAS (KHOBWE),0.8094,308.87076,1,381.6045837402344
6EF0B0122D8A4030A3A6318E584FD72D,1,1,BEANS,0.8094,61.77415,1,76.32091522216797
6EF0B0122D8A4030A3A6318E584FD72D,2,1,COW PEAS (KHOBWE),0.20235,123.5483,1,610.5673217773438
6EF0B0122D8A4030A3A6318E584FD72D,1,1,SORGHUM,0.20235,256.98047,1,1269.9801025390625
6EF0B0122D8A4030A3A6318E584FD72D,1,2,MAIZE,0.20235,1235.483,1,6105.67333984375
6EF3E6B69B2B402C94E9EFD93F348B17,1,1,MAIZE,0.20235,0.0,2,0.0
6EF3E6B69B2B402C94E9EFD93F348B17,1,1,MAIZE,0.20235,0.0,2,0.0
6EF3E6B69B2B402C94E9EFD93F348B17,1,1,MAIZE,0.20235,0.0,2,0.0
6EF6E7103A114FFC8D0542B747DF13AC,1,1,MAIZE,0.60705,26018.531,6,42860.60546875
6EF6E7103A114FFC8D0542B747DF13AC,1,1,MAIZE,0.60705,26018.531,6,42860.60546875
6EF6E7103A114FFC8D0542B747DF13AC,1,1,MAIZE,0.60705,26018.531,6,42860.60546875
6EF6E7103A114FFC8D0542B747DF13AC,1,1,MAIZE,0.60705,26018.531,6,42860.60546875
6EF6E7103A114FFC8D0542B747DF13AC,1,1,MAIZE,0.60705,26018.531,6,42860.60546875
6EF8C2ED55634C77A6EF6E71FF10C0B5,1,1,MAIZE,0.20235,12121.868,0,59905.44921875
6EF8C2ED55634C77A6EF6E71FF10C0B5,1,2,GROUNDNUT/PEANUTS,0.4047,544.848,0,1346.301025390625
6EFCAE798E0C43ADAD2D237AE8E4537B,1,1,PEARL MILLET(MCHEWERE),0.07000096,0.0,2,0.0
6EFCAE798E0C43ADAD2D237AE8E4537B,2,1,MAIZE,0.07000096,0.0,2,0.0
6EFEAFFAD97142359F276D7DB978F7D9,2,1,SOYABEAN,0.4047,38.2382,5,94.48529815673828
6EFEAFFAD97142359F276D7DB978F7D9,1,1,GROUNDNUT/PEANUTS,0.4047,4549.0483,5,11240.5439453125
6EFEAFFAD97142359F276D7DB978F7D9,3,1,MAIZE,0.20235,3621.3489,5,17896.4609375
6EFEAFFAD97142359F276D7DB978F7D9,2,1,BEANS,0.4047,1361.7495,5,3364.8369140625
6F00FA061C054F69BB0013CAE10EC08B,1,1,MAIZE,0.708225,1299.7281,6,1835.19091796875
6F00FA061C054F69BB0013CAE10EC08B,1,1,MAIZE,0.708225,1299.7281,6,1835.19091796875
6F01DDDA7BA14116B5C2C401049552BC,1,2,PIGEONPEA(NANDOLO),0.60705,1070.752,3,1763.8612060546875
6F01DDDA7BA14116B5C2C401049552BC,2,1,SORGHUM,0.04047,16061.28,3,396868.78125
6F01DDDA7BA14116B5C2C401049552BC,1,2,Eggplant,0.12141,205.91385,3,1696.0205078125
6F01DDDA7BA14116B5C2C401049552BC,1,3,MAIZE,0.60705,253.68585,3,417.8994445800781
6F01DDDA7BA14116B5C2C401049552BC,1,2,Eggplant,0.12141,1268.4293,3,10447.486328125
6F01DDDA7BA14116B5C2C401049552BC,1,2,SOYABEAN,0.12141,5353.7603,3,44096.53515625
6F01DDDA7BA14116B5C2C401049552BC,2,2,Eggplant,0.04047,617.7415,3,15264.18359375
6F01DDDA7BA14116B5C2C401049552BC,2,2,Eggplant,0.08094,185.32246,3,2289.627685546875
6F01DDDA7BA14116B5C2C401049552BC,1,2,Eggplant,0.04047,0.0,3,0.0
6F08723917C74ED6A581665EE0062B42,4,1,IRISH [MALAWI] POTATO,0.04047,8515.196,5,210407.609375
6F08723917C74ED6A581665EE0062B42,1,1,ONION,0.04047,16831.48,5,415900.1875
6F08723917C74ED6A581665EE0062B42,1,1,BEANS,0.04047,16831.48,5,415900.1875
6F08723917C74ED6A581665EE0062B42,2,2,MAIZE,0.04047,2676.674,5,66139.7109375
6F08723917C74ED6A581665EE0062B42,2,1,SWEET POTATO,0.04047,0.0,5,0.0
6F08723917C74ED6A581665EE0062B42,3,1,TOMATO,0.04047,6574.499,5,162453.640625
6F08723917C74ED6A581665EE0062B42,5,1,IRISH [MALAWI] POTATO,0.04047,0.0,5,0.0
6F0B6AE3424E4CB5B47FE486D77623B3,2,3,MAIZE,0.4047,0.0,5,0.0
6F0B6AE3424E4CB5B47FE486D77623B3,1,1,CASSAVA,0.4047,3372.8687,5,8334.244140625
6F0B6AE3424E4CB5B47FE486D77623B3,1,1,GROUNDNUT/PEANUTS,0.8094,2399.5552,5,2964.609619140625
6F0C4E99E022413B88DCC372E46B2F37,1,2,MAIZE,0.4047,142129.97,4,351198.34375
6F0C4E99E022413B88DCC372E46B2F37,1,1,GROUNDNUT/PEANUTS,0.4047,142129.97,4,351198.34375
6F0C4E99E022413B88DCC372E46B2F37,2,3,GROUNDNUT/PEANUTS,0.4047,1394.601,4,3446.01171875
6F0C4E99E022413B88DCC372E46B2F37,1,3,GROUNDNUT/PEANUTS,0.4047,1394.601,4,3446.01171875
6F0C4E99E022413B88DCC372E46B2F37,1,3,GROUNDNUT/PEANUTS,0.8094,71064.984,4,87799.5859375
6F0FF8809F8B41878DFBAB6EE7C45733,2,2,MAIZE,0.20235,8565.925,5,42332.21875
6F0FF8809F8B41878DFBAB6EE7C45733,2,1,SWEET POTATO,0.101175,17131.85,5,169328.875
6F0FF8809F8B41878DFBAB6EE7C45733,1,1,SOYABEAN,0.04047,101309.61,5,477606.9375
6F0FF8809F8B41878DFBAB6EE7C45733,1,2,MAIZE,0.20235,1729.6763,5,8547.9423828125
6F13DCD38C8C45ED8C7FB139AAD12BEC,3,1,FINGER MILLET(MAWERE),0.20235,24.709661,0,122.11347198486328
6F13DCD38C8C45ED8C7FB139AAD12BEC,1,1,MAIZE,0.4047,185.32245,0,457.92547607421875
6F13DCD38C8C45ED8C7FB139AAD12BEC,2,1,GREEN PEA (NSAWAWA),0.20235,2.470966,0,12.211346626281738
6F187754313A42C0A46B49FAC1B60A7F,1,1,GREEN PEA (NSAWAWA),0.4047,4411.878,3,10901.6005859375
6F187754313A42C0A46B49FAC1B60A7F,2,1,GREEN PEA (NSAWAWA),0.20235,0.0,3,0.0
6F187754313A42C0A46B49FAC1B60A7F,1,2,MAIZE,0.4047,4411.878,3,10901.6005859375
6F1AC05D7F084755B75BC18DCB6DF21C,1,2,SOYABEAN,0.303525,65.89243,2,217.0906219482422
6F1AC05D7F084755B75BC18DCB6DF21C,1,1,MAIZE,0.12141,2370.2744,2,19522.892578125
6F1AC05D7F084755B75BC18DCB6DF21C,2,2,GROUNDNUT/PEANUTS,0.101175,2174.4995,2,21492.458984375
6F1AC05D7F084755B75BC18DCB6DF21C,2,2,SOYABEAN,0.08094,2718.1243,2,33581.96484375
6F1C8DB5137C459A946E7A286C5D0DC6,3,1,SOYABEAN,0.101175,0.0,0,0.0
6F1C8DB5137C459A946E7A286C5D0DC6,2,1,GROUNDNUT/PEANUTS,0.20235,370.6449,0,1831.701904296875
6F1C8DB5137C459A946E7A286C5D0DC6,1,1,MAIZE,0.20235,741.2898,0,3663.40380859375
6F1DD2F7A98F40A384967B3CDC2599C0,2,1,GROUNDNUT/PEANUTS,0.10000137,999.98627,5,9999.7255859375
6F1DD2F7A98F40A384967B3CDC2599C0,1,1,MAIZE,0.4047,1482.5796,5,3663.40380859375
6F1DD2F7A98F40A384967B3CDC2599C0,3,1,SOYABEAN,0.10000137,0.0,5,0.0
6F1ED0742E464801B387786FF5B90B7D,1,3,SOYABEAN,0.8094,2355.9673,0,2910.757568359375
6F1ED0742E464801B387786FF5B90B7D,1,1,SOYABEAN,0.20235,9423.869,0,46572.12109375
6F1ED0742E464801B387786FF5B90B7D,1,2,MAIZE,0.20235,9423.869,0,46572.12109375
6F1ED0742E464801B387786FF5B90B7D,1,3,SOYABEAN,0.20235,90.783295,0,448.6448974609375
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,PIGEONPEA(NANDOLO),0.20235,4077.094,1,20148.72265625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,3,SWEET POTATO,0.4047,256.98047,1,634.9900512695312
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.20235,790.70917,1,3907.631103515625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.101175,1581.4183,1,15630.5244140625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,1,SOYABEAN,0.101175,8154.188,1,80594.890625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.101175,395.35458,1,3907.631103515625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.4047,395.35458,1,976.9077758789062
6F20D0FEE2BF410E9A87DB47AACBFBCF,2,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.101175,296.51593,1,2930.72314453125
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,4,"OTHER, TEMPORARY CROP (SPECIFY)",0.20235,790.70917,1,3907.631103515625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,5,MAIZE,0.4047,2038.547,1,5037.1806640625
6F20D0FEE2BF410E9A87DB47AACBFBCF,1,2,SORGHUM,0.20235,1041.7593,1,5148.3037109375
6F23BF8C12FB48E2A75A70394BE3E29F,2,1,SOYABEAN,0.4047,864.83813,5,2136.985595703125
6F23BF8C12FB48E2A75A70394BE3E29F,1,1,MAIZE,0.4047,6918.705,5,17095.884765625
6F24FFBB8E6F40A99AE858D249950FD4,2,4,BEANS,0.8094,879.4786,1,1086.580810546875
6F24FFBB8E6F40A99AE858D249950FD4,2,1,BEANS,0.4047,7722.3374,1,19081.6328125
6F24FFBB8E6F40A99AE858D249950FD4,2,4,BEANS,0.4047,1758.9572,1,4346.3232421875
6F24FFBB8E6F40A99AE858D249950FD4,1,4,BEANS,0.4047,2470.966,1,6105.67333984375
6F24FFBB8E6F40A99AE858D249950FD4,2,4,BEANS,0.8094,3861.1687,1,4770.408203125
6F24FFBB8E6F40A99AE858D249950FD4,1,4,BEANS,0.20235,3517.9143,1,17385.29296875
6F24FFBB8E6F40A99AE858D249950FD4,1,3,TOBACCO,0.60705,5148.225,1,8480.7265625
6F24FFBB8E6F40A99AE858D249950FD4,1,4,BEANS,0.8094,1235.483,1,1526.4183349609375
6F24FFBB8E6F40A99AE858D249950FD4,1,2,MAIZE,0.20235,15444.675,1,76326.53125
6F25B84E9FD4429EB9206A67197DBA8E,1,2,MAIZE,0.4047,15921.67,0,39341.90625
6F25B84E9FD4429EB9206A67197DBA8E,1,1,MAIZE,0.8094,7960.835,0,9835.4765625
6F2CE1F04E094DF880B8B19273F1483E,1,1,MAIZE,0.28329,529.49274,2,1869.083740234375
6F303A94242046CC93967C6A3E8A4F43,1,1,MAIZE,0.4047,494.1932,2,1221.1346435546875
6F303A94242046CC93967C6A3E8A4F43,1,1,MAIZE,0.4047,494.1932,2,1221.1346435546875
6F303A94242046CC93967C6A3E8A4F43,1,1,MAIZE,0.4047,494.1932,2,1221.1346435546875
6F3093EEEECC4D90A9984C271C22D90B,2,1,PIGEONPEA(NANDOLO),0.04047,9618.235,2,237663.34375
6F3093EEEECC4D90A9984C271C22D90B,1,1,SORGHUM,0.12141,449.30402,2,3700.716796875
6F3093EEEECC4D90A9984C271C22D90B,1,2,MAIZE,0.12141,449.30402,2,3700.716796875
6F3093EEEECC4D90A9984C271C22D90B,2,1,PIGEONPEA(NANDOLO),0.08094,4809.1177,2,59415.8359375
6F3093EEEECC4D90A9984C271C22D90B,3,1,PIGEONPEA(NANDOLO),0.04047,9068.445,2,224078.21875
6F36C676A602463483F4A41517FBEF46,1,1,MAIZE,0.4047,2527.7983,2,6246.10400390625
6F36C676A602463483F4A41517FBEF46,1,2,MAIZE,0.4047,2527.7983,2,6246.10400390625
6F37A586D0ED49B2ABDE5ED3DB917437,1,2,MAIZE,0.60705,2306.235,2,3799.0859375
6F37A586D0ED49B2ABDE5ED3DB917437,1,1,MAIZE,0.4047,3459.3525,2,8547.9423828125
6F399C2B745445D4AE701E6649ECF5F1,1,1,MAIZE,0.8094,1685.1989,0,2082.03466796875
6F399C2B745445D4AE701E6649ECF5F1,2,1,IRISH [MALAWI] POTATO,0.8094,719.6689,0,889.138671875
6F403EA2D6084E51B22CA8E4BBDBC37E,1,1,GROUNDNUT/PEANUTS,0.20235,395.35458,5,1953.8155517578125
6F403EA2D6084E51B22CA8E4BBDBC37E,1,2,MAIZE,0.20235,24.709661,5,122.11347198486328
6F40FB3D846F4736A796FF599063DD40,2,1,MAIZE,0.04047,3706.4492,3,91585.1015625
6F40FB3D846F4736A796FF599063DD40,1,1,CASSAVA,0.04047,1235.483,3,30528.3671875
6F427481E7D24ACA9EFC687AC837E777,1,1,MAIZE,0.60705,3.9321308,0,6.477441310882568
6F427481E7D24ACA9EFC687AC837E777,1,2,GROUNDNUT/PEANUTS,0.4047,7412.8984,0,18317.021484375
6F44A542666840C2A10B5D7E55A46251,2,1,MAIZE,0.12141,8868.297,2,73044.203125
6F44A542666840C2A10B5D7E55A46251,1,1,CASSAVA,0.28329,373.96307,2,1320.071533203125
6F45824A01B04F82BE57A9C7D05AB246,2,1,SOYABEAN,0.24999937,1702.4043,0,6809.63427734375
6F45824A01B04F82BE57A9C7D05AB246,3,1,MAIZE,0.8094,603.7064,0,745.8690185546875
6F45824A01B04F82BE57A9C7D05AB246,2,1,SOYABEAN,0.24999937,1702.4043,0,6809.63427734375
6F45824A01B04F82BE57A9C7D05AB246,1,1,GROUNDNUT/PEANUTS,0.8094,5924.3887,0,7319.48193359375
6F46A877D7C04F83B88885FF5FEBD325,1,1,SOYABEAN,0.4047,617.7415,0,1526.4183349609375
6F46A877D7C04F83B88885FF5FEBD325,2,1,SUNFLOWER,0.20235,247.0966,0,1221.1346435546875
